id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,simplifiedName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,OG_geodeticDatum,geodeticDatum_translated_to.WGS83,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey.dbpk,collID,recordID,references,X,X.1,X.2,X.3,X.4,X.5,X.6
1142685,RSA,RSA,,PreservedSpecimen,cc97b733-cd2c-45ed-9ea2-2ce711bc9073,,RSA accession: 221597,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,E. C. Twisselmann,,16684,6/11/70,,1970,6,11,162,NA,,,Common in dense river-bank growth. Coastal plain.,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Introduced,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Monterey,,"Salinas River, ca. 1 mile above its mouth",,0,NA,NA,NA,,,NA,,,,,,,6,NA,NA,NA,NA,20ft.,,,Jackie C. McConnaughy; cataloged date: 2012-04-13,4/12/23 0:18,cc97b733-cd2c-45ed-9ea2-2ce711bc9073,17,b710b57b-2654-43e9-8878-fa67c3f644e2,https://cch2.org/portal/collections/individual/index.php?occid=1142685,,,NA,NA,NA,NA,
706113,RSA,RSA,,PreservedSpecimen,206b7c43-fd1f-496d-9579-a53c5793e419,,RSA accession: 245205,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Thomas W. Nelson,,374,4/12/71,,1971,4,12,102,NA,,,,,Growing on moist soil at road side. Common.,NA,NA,NA,NA,NA,,,NA,NA,,flowers,Introduced,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Humboldt,,At the junction of the Hookton Rd and Copenhagen Rd.,,0,NA,NA,NA,,,NA,T4N R2W S32,,,,,,NA,NA,NA,NA,NA,,,,Jackie C. McConnaughy; cataloged date: 2012-04-13,4/12/23 0:18,206b7c43-fd1f-496d-9579-a53c5793e419,17,73b3f61b-6741-4cf5-80a8-b93080104ca3,https://cch2.org/portal/collections/individual/index.php?occid=706113,,,NA,NA,NA,NA,
1133685,RSA,RSA,,PreservedSpecimen,c85d7565-0ce0-4cd6-aef0-188fbad18c51,,RSA accession: 651171,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,W. A. Reinke,,s.n.,3/30/71,,1971,3,30,89,NA,,,,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Introduced,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,"North side of Orlando Way, and east of 229 E. Orlando Way, Covina.",,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,cataloged date: 2001-01-24,4/12/23 0:18,c85d7565-0ce0-4cd6-aef0-188fbad18c51,17,1ca1476b-1d85-45a3-8135-2ba0684175d3,https://cch2.org/portal/collections/individual/index.php?occid=1133685,,,NA,NA,NA,NA,
5509708,UCJEPS,VASC,,PreservedSpecimen,fd3e933d-5574-4985-af3c,UC2079007,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,Dale Pendell (original label determination),,,NA,Dale Pendell,,7,2/27/71,,1971,2,27,58,59,28-Feb-71,,Along open lots,,To about 1 m.; flowers; lavender-purple,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Santa Barbara,,"Southern California Coast, Santa Barbara region, foothills of Topatopa Mountains. Hillcrest Dr. near Mnt. Drive E reservoir",,0,NA,NA,NA,,,NA,,,,Z,,,152,NA,NA,NA,NA,500,,,,4/25/22 13:40,UC2079007,46,8f9cd9db-4764-4048-accc-e869bd52b589,https://cch2.org/portal/collections/individual/index.php?occid=5509708,,,NA,NA,NA,NA,
5569852,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:685180,685180,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Gigliati, Lou",,57,8/18/72,,1972,8,18,231,NA,8/18/72,Height: 1.5 feet tall. . CalState Hayward. .,"25 miles south of Half Moon Bay. Sea level. Rich soil, full sun.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Mateo ,,Ana Nueva State Park,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,6/27/22 10:12,urn:catalog:CAS:BOT-BC:685180,1,38b805f9-2aa9-4467-9734-819e819ce59e,https://cch2.org/portal/collections/individual/index.php?occid=5569852,,,NA,NA,NA,NA,
1177657,RSA,RSA,,PreservedSpecimen,dd57198f-49de-4580-9903-b43a753e6926,,RSA accession: 249486,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,John F. Emmel,,396,4/1/72,,1972,4,1,92,NA,,,Upper Sonoran.,,"Growing weedily along roadside. Perennial, 2 ft tall, 1 ft spread. 2 ova of Euchloe ausonides Lucas on flower buds (Insecta: Lepidopstera: Pieridae)",NA,NA,NA,NA,NA,,,NA,NA,,flowers,Introduced,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,San Mateo,,"Along Guadalupe Cyn Parkway near NE facing slope, 0.4 airmile SSW of Midway Village School, San Bruno Mtns.",,0,NA,NA,NA,,,NA,,,,,,,91,NA,NA,NA,NA,300ft.,,,Jackie C. McConnaughy; cataloged date: 2012-04-17,4/12/23 0:18,dd57198f-49de-4580-9903-b43a753e6926,17,7dcbddc9-c500-4ff0-8c9b-baea0cb7a9c0,https://cch2.org/portal/collections/individual/index.php?occid=1177657,,,NA,NA,NA,NA,
5504858,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684495,684495,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Whitney, Claire Ann",,13,5/10/74,,1974,5,10,130,NA,10-May-74,Height: average 4 feeet . CalState Hayward. .,"Highway 41 open hillside, both south and north slopes. Soil: dry and compact clay.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Luis Obispo ,,Highway 41 hillside,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,6/14/22 11:42,urn:catalog:CAS:BOT-BC:684495,1,a6b8a374-d18e-4547-af42-feb446462fb7,https://cch2.org/portal/collections/individual/index.php?occid=5504858,,,NA,NA,NA,NA,
2322844,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74182,74182,urn:catalog:CAS:BOT:652633,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,Ihsan A. Al-Shehbaz,1/10/10,,,,,NA,"Stebbins, G. L.",,77143,8/7/77,,1977,8,7,219,NA,7-Aug-77,Weeds.,In fields and orchards.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,El Dorado ,,"Along Carson Road, northeast of Placerville.",,0,NA,NA,NA,,,NA,,,,,,,792,NA,NA,NA,NA,2600.0000000000 ft,,en,,5/13/11 11:06,urn:catalog:CAS:BOT-BC:74182,1,16f7c08a-3637-4d64-8c4e-1affdfd269f7,https://cch2.org/portal/collections/individual/index.php?occid=2322844,,,NA,NA,NA,NA,
3792186,FSC,,,PreservedSpecimen,6d8d30cb-6184-4e4c-9976-420cbfe8f3b1,FSC0010471,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,William L. Porter,,77155,4/4/77,,1977,4,4,94,NA,4-Apr-77,Common,Soil a clay loam; Associated with Brassica campestris in a ruderal area.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Luis Obispo,,"0.25 miles south of highway 101 on Magnolia Ave, city of Santa Maria.",,0,NA,NA,NA,,,NA,,,,,,,30,NA,NA,NA,NA,100 ft.,,en,pawanpreetgill5,4/12/23 0:18,,38,6d8d30cb-6184-4e4c-9976-420cbfe8f3b1,https://cch2.org/portal/collections/individual/index.php?occid=3792186,,,NA,NA,NA,NA,
1146969,RSA,RSA,,PreservedSpecimen,cea4f110-6880-4d02-ac2d-4d329bc1e610,,RSA accession: 548750,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,W. L. Halvorson,,77-207,3/29/77,,1977,3,29,88,NA,,,,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,San Diego,,Vacant lot in Oceanside,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,T. Kim Nguyen; cataloged date: 2007-09-21,4/12/23 0:18,cea4f110-6880-4d02-ac2d-4d329bc1e610,17,458a77bc-2e7b-4f70-837e-6877f063b4f9,https://cch2.org/portal/collections/individual/index.php?occid=1146969,,,NA,NA,NA,NA,
2343402,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74268,74268,urn:catalog:CAS:BOT:891129,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Knight, Walter; Roderick, W.; Edwards, S.; Doyle, B.",,3251,9/19/78,,1978,9,19,262,NA,19-Sep-78,,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Contra Costa ,,Browns Island. South Landing.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 16:33,urn:catalog:CAS:BOT-BC:74268,1,1b86b51a-6a39-4806-aa06-b3ee5caeae23,https://cch2.org/portal/collections/individual/index.php?occid=2343402,,,NA,NA,NA,NA,
2312543,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74293,74293,urn:catalog:CAS:BOT:824294,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Wheeler, Clare R.",,185,4/1/78,,1978,4,1,91,NA,1-Apr-78,White flowers.,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Mendocino ,,"Highway 128 at intersection with Highway 1, along Navarro River.",,0,NA,NA,NA,,,NA,,,,,,,15,NA,NA,NA,NA,50.0000000000 ft,,en,,5/16/11 13:22,urn:catalog:CAS:BOT-BC:74293,1,a3b84b1f-3880-4fc0-b4ce-e899f3636c57,https://cch2.org/portal/collections/individual/index.php?occid=2312543,,,NA,NA,NA,NA,
3792156,FSC,,,PreservedSpecimen,e27bd7b4-c70e-4f75-87c3-d746d70b517d,FSC0010441,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,NA,Peggy Smith,,192,3/30/78,,1978,3,30,89,NA,30-Mar-78,,"In the shade of a large Quercus lobata. In the foothill woodland community. Associated with Erodium obtusiplicafum, Montia perfoliata, Stellaria media, and Medicogo polymorpha.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Fresno,,Located at Keller Ranch above road on the south side of Kings River immediately upstream from bridge at Kirch Flat.,,0,NA,NA,NA,,,NA,,,,,,,305,NA,NA,NA,NA,about 1000 feet.,,en,pawanpreetgill5,4/12/23 0:18,,38,e27bd7b4-c70e-4f75-87c3-d746d70b517d,https://cch2.org/portal/collections/individual/index.php?occid=3792156,,,NA,NA,NA,NA,
6008207,OBI,,,PreservedSpecimen,1dbbb263-e01f-4505-a3b3-a0cabaea1218,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Mark Elliott,,209,5/11/79,,1979,5,11,131,NA,,Abundant in disturbed areas.,"Coastal scrub along sea coast; exposed to salt laden, moist winds. Grayish dense shrubs dominant such as Lupinus arboreus and Eriophyllum while Juncus spp. Dudleya and many grasses dominate closer to coast.",,Herbaceous annual to 1 m.; flrs. scarlet-purple.,NA,NA,NA,NA,NA,,,NA,NA,"Lupinus arboreus, Eriophyllum, Juncus, Dudleya",,,NA,NA,,NA,NA,pressed herbarium specimen,NA,,NA,NA,NA,United States,California,San Luis Obispo,,10 miles S. of Ragged Point; west side of Calif. 1,,NA,NA,NA,NA,,,NA,,,,,,,10,NA,NA,NA,NA,,,,SSantitoro,9/5/24 19:55,,12,1dbbb263-e01f-4505-a3b3-a0cabaea1218,https://cch2.org/portal/collections/individual/index.php?occid=6008207,,,NA,NA,NA,NA,
2286151,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74314,74314,urn:catalog:CAS:BOT:886055,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Vale, James T.",,s.n.,9/21/80,,1980,9,21,265,NA,"Sept. 21, 1980","Note states: ""Kodachrome by H.K. Wagner"", but no slide found on sheet.",,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Plumas ,,"Sierra Nevada. Onion Valley, La Porte road.",,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/16/11 13:57,urn:catalog:CAS:BOT-BC:74314,1,b26dd051-2a92-4226-9a9e-f3878aa6e3ab,https://cch2.org/portal/collections/individual/index.php?occid=2286151,,,NA,NA,NA,NA,
1079969,RSA,RSA,,PreservedSpecimen,ae9c25ad-00fe-4c8e-beb4-dde8480e45d4,,RSA accession: 431472,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Robert Gustafson,,1831,7/9/80,,1980,7,9,191,NA,,,,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,"Ballona Wetlands, Area 3.",,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,T. Kim Nguyen; cataloged date: 2007-09-21,4/12/23 0:18,ae9c25ad-00fe-4c8e-beb4-dde8480e45d4,17,3fd19734-71ea-4fd1-985d-e05ddc7cdef5,https://cch2.org/portal/collections/individual/index.php?occid=1079969,,,NA,NA,NA,NA,
2423284,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74315,74315,urn:catalog:CAS:BOT:797537,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Ahart, Lowell",,2988,7/21/81,,1981,7,21,202,NA,21-Jul-81,,Red Fir Forest.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Plumas ,,"Along La Porte Quincy Road, Pilot Peak.",,0,NA,NA,NA,,,NA,,,,,,,2000,NA,NA,NA,NA,2000.0000000000 m,,en,,5/16/11 13:58,urn:catalog:CAS:BOT-BC:74315,1,21a383bc-949c-4064-84ff-0a4a523cb61e,https://cch2.org/portal/collections/individual/index.php?occid=2423284,,,NA,NA,NA,NA,
3792192,FSC,,,PreservedSpecimen,50ef1e98-9673-44ad-b6e3-556543c581a3,FSC0010477,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Deborah Ortega,,46,4/15/81,,1981,4,15,105,NA,15-Apr-81,quite common,By a creek meadow. In waste places and fields. Found in relatively sandy soil.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Mariposa,,"Youth City of America's second entrance, by a creek meadow.",,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,"2,000 feet.",,en,pawanpreetgill5,4/12/23 0:18,,38,50ef1e98-9673-44ad-b6e3-556543c581a3,https://cch2.org/portal/collections/individual/index.php?occid=3792192,,,NA,NA,NA,NA,
3792193,FSC,,,PreservedSpecimen,5c9ed994-f786-4e8e-864f-49a4637db2fc,FSC0010478,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Deborah Ortega,,46,4/15/81,,1981,4,15,105,NA,15-Apr-81,Is a common weed in waste places and fields. It was quite common.,In waste places and fields; found in relatively sandy soil.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Mariposa,,"Found at Youth City of America's second entrance, by a creek meadow.",,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,"2,000 ft.",,en,pawanpreetgill5,4/12/23 0:18,,38,5c9ed994-f786-4e8e-864f-49a4637db2fc,https://cch2.org/portal/collections/individual/index.php?occid=3792193,,,NA,NA,NA,NA,
1079274,RSA,RSA,,PreservedSpecimen,ae48bde6-fd08-41d4-81ec-c8f7c5c6d1a0,,RSA accession: 647826,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Susan Carter,,s.n.,5/5/81,,1981,5,5,125,NA,,May be filed under Sn Luis Obispo Co.,"Coastal sage scrub, stabilized dunes.",,Corolla varies from white to yellow to purple. Some mustard present.,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Introduced,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Santa Barbara,,"Vandenberg Air Force Base, south of Taurus Road near Pega Road.",,0,NA,NA,NA,,,NA,,,,,,,30,NA,NA,NA,NA,100ft.,,,Jackie C. McConnaughy; cataloged date: 2012-04-17,4/12/23 0:18,ae48bde6-fd08-41d4-81ec-c8f7c5c6d1a0,17,cdac3cbc-1450-4d9e-bfb2-29829a25e659,https://cch2.org/portal/collections/individual/index.php?occid=1079274,,,NA,NA,NA,NA,
5569680,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684523,684523,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Shimizu, Jean",,13,4/8/82,,1982,4,8,98,NA,4/8/82,"Wild radish. Taller then grasses growing among them. Scattered growth. Average height: 3 feet. White, pink, and yellow flowers. . CalState Hayward. .",Growing in open field. Adobe clay soil.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Contra Costa ,,"Chaparal Community, San Ramon",,0,NA,NA,NA,,,NA,,,,,,,152,NA,NA,NA,NA,500.0000000000 ft,,en,,6/27/22 9:44,urn:catalog:CAS:BOT-BC:684523,1,c6b6cdd1-ef2c-43e9-bcaa-98be8e7073a4,https://cch2.org/portal/collections/individual/index.php?occid=5569680,,,NA,NA,NA,NA,
902357,RSA,RSA,,PreservedSpecimen,59fe12c6-beaf-4147-b0b9-9051bf61f02f,,RSA accession: 648331,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Smeltzer,Turnquist,26,4/12/82,,1982,4,12,102,NA,,,Disturbed grassland.,,Common annual. Purple flowers.,NA,NA,NA,NA,NA,,,NA,NA,,flowers,Introduced,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,San Luis Obispo,,On the SE side of Laguna Lake Park from the roadway to the base of hill.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,Jackie C. McConnaughy; cataloged date: 2012-04-17,4/12/23 0:18,59fe12c6-beaf-4147-b0b9-9051bf61f02f,17,1884079c-e893-4412-9caf-1b3598cf6c7f,https://cch2.org/portal/collections/individual/index.php?occid=902357,,,NA,NA,NA,NA,
645300,RSA,RSA,,PreservedSpecimen,039d05ae-cf4c-45a4-9d3b-3751fb959c59,,RSA accession: 660311,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,H. Sieverling,,72,5/19/84,,1984,5,19,140,NA,,,Fresh water marsh. Salt evident on surface of dry soil.,,,NA,NA,NA,NA,NA,,,NA,NA,,fruits,Introduced,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,San Diego,,"On hwy 74, 0.9 miles west of the junction of highway 74 and I-40.",,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,Naomi S. Fraga; cataloged date: 2001-09-18,4/12/23 0:18,039d05ae-cf4c-45a4-9d3b-3751fb959c59,17,6fbaf616-fcc0-4433-a220-98639bc199cf,https://cch2.org/portal/collections/individual/index.php?occid=645300,,,NA,NA,NA,NA,
