id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,simplifiedName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references,
330069,UCSB,,,PreservedSpecimen,fd5ef88c-4562-4fb7-8a96-a0ac2e16d169,UCSB040101,70143,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Brent Miller,,192,5/4/02,,2002,5,4,124,,,,Empty lot,,,,,,,,,,,,,,,,,,,,Sheet - 1,,,,,,United States,California,Santa Barbara,,"Isla Vista, empty lot N of El Colegio Rd",,0,,34.417415,-119.861133,WGS84,,3000,,gwahlert (2020-01-22 14:54:30),,georef batch tool 2020-01-22,,,,,,,,,,,,2/3/16 15:57,,35,62df18d3-72e6-4477-95b9-9f7a68ab8b28,https://cch2.org/portal/collections/individual/index.php?occid=330069
330070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395628,SDSU,,,PreservedSpecimen,9720415f-5221-4716-a085-156aed088c30,SDSU21677,21677,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,"Billings, Emma",,4,4/26/16,,2016,4,26,117,,4/26/16,,Coastal Sage Scrub.,Sandy silt soil.,"Annual herb, stamens bright yellow, corolla light purple, cruciate.",,,,,,,,,,,In flower.,,0,,,,,,,,,,,United States,California,San Diego,,"San Diego State University Ecological Reserve, north of I-8 from campus, adjacent to creek area, very sun-exposed, on an inclining hill.",,0,,32.78112,-117.07425,,,,32.78∞ N; 117.07∞ W,,,,,,43,,,,,141ft.,SDSUER,,preprocessed,4/12/23 0:18,,6,9720415f-5221-4716-a085-156aed088c30,https://cch2.org/portal/collections/individual/index.php?occid=395628
468961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469025,SD,,,PreservedSpecimen,047242F1-8154-4E5B-9779-1E4770E56C3F,SD00062738,SD148417,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Jon Rebman,,6131,1/14/00,,2000,1,14,14,,1/14/00,,,,"Perennial to 0.4 meters, flowers lavender.",,,,,,,,,,,FL,,0,,,,,,,,,,,United States,California,San Diego,,"San Diego Urban Canyons, North Park area: Switzer Canyon, mostly W of 30th Street",,0,,32.73361,-117.13056,WGS84,,80,,mak,,"TRS Conversion, TOPO! v3.4.2",,Collectors Lat/Long used,100,,,,,,,,,9/4/24 12:55,SD148417,43,5ed6dc73-c16d-4e2d-a8ca-09cb2985ce9f,https://cch2.org/portal/collections/individual/index.php?occid=469025
469026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469028,SD,,,PreservedSpecimen,C20207E7-E16D-4C9C-98C0-3F0C4EB2DD50,SD00062768,SD152111,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Jon Rebman,"Karen Rich, Oscar Solis, Richard Shekelle",6188,3/3/00,,2000,3,3,63,,3/3/00,,,,Flowers lavender.,,,,,,,,,,,FL,,0,,,,,,,,,,,United States,California,San Diego,,"San Diego Urban Canyons, North Park: Juniper Canyon",,0,,32.72917,-117.12083,WGS84,,80,,mak,,"TRS Conversion, TOPO! v3.4.2",,Collectors Lat/Long used,140,,,,,,,,,9/4/24 12:55,SD152111,43,5885202b-1d71-4beb-b888-b9d12ab0c1eb,https://cch2.org/portal/collections/individual/index.php?occid=469028
469031,SD,,,PreservedSpecimen,A3FDA35F-C8DC-4E72-B655-7A93BEC6FBAC,SD00062660,SD153382,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Jeannie Gregory,,170,5/17/03,,2003,5,17,137,,5/17/03,,granitic soil with gem rich pegmatites throughout,,"Annual, pink flowers",,,,,,,,,,coastal sage scrub,FFL,,0,,,,,,,,,,,United States,California,San Diego,,Roland Reed's Mine on Pala Chief Mountain,,0,,33.38917,-117.05083,WGS84,,,,n/a,,Coordinates from label,,n/a,396,,,,,,,,,9/4/24 12:55,SD153382,43,bb7776cf-4908-4647-8868-ce14615e51f5,https://cch2.org/portal/collections/individual/index.php?occid=469031
469033,SD,,,PreservedSpecimen,C7555875-5E91-469E-99C6-C92A4F1E3FAE,SD00062766,SD157255,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Carrie Schneider,,56,4/4/04,,2004,4,4,95,,4/4/04,,,,"abundant. Light purple flowers, fading to lighter color at base. Prominent vein coloration. No mature siliques remaining on stems (poor polination or quick shattering?)",,,,,,,,,,"disturbed area, flat, near dry stream",FFL,,0,,,,,,,,,,,United States,California,San Diego,,"San Diego Canyon: Switzer Canyon, east of 30th St; near the border of North Park and Golden Hill; North of Hwy94 and East of I-805",,0,,32.7341,-117.1285,WGS84,,,,n/a,,Coordinates from label,,n/a,67,,,,,,,,,9/4/24 12:55,SD157255,43,a88a1607-56e2-4aaf-9e5d-3cb2ce226624,https://cch2.org/portal/collections/individual/index.php?occid=469033
469036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469044,SD,,,PreservedSpecimen,E8DB0D8A-7B1F-4AC5-AD7C-32A99173EF3D,SD00062760,SD161233,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Nancy Nenow,,80,2/15/05,,2005,2,15,46,,2/15/05,,Stream bed at the bottom of the canyon,,Purple flowers and large leaves..,,,,,,,,,,"Lemonade berry, sagebrush, eucalyptus, various grasses and annuals.",FL,,0,,,,,,,,,,,United States,California,San Diego,,"Balboa Park, Vermont St. canyon at Cypress St.",,0,,32.7433,-117.1544,WGS84,,,,n/a,,Coordinates from label,,n/a,41,,,,,,,,,9/4/24 12:55,SD161233,43,f1c1a298-07b0-4ff8-bc52-21fcd5401957,https://cch2.org/portal/collections/individual/index.php?occid=469044
469046,SD,,,PreservedSpecimen,9FD18A1E-3E0D-482F-9B32-D898C6FFBC52,SD00062759,SD161792,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Jerilyn Hirshberg,,1019,4/17/05,,2005,4,17,107,,4/17/05,,"clay, gentle east-facing slope",,"annual, 7 dm tall, flowers yellow",,,,,,,,,,meadow/spring complex at head of seasonal creek,FFL,,0,,,,,,,,,,,United States,California,San Diego,,0.5 mile SE of entrance to Inaja picnic area on Highway 78/79 between Santa Isabel and Wynola,,0,,33.096,-116.6624,WGS84,,,,n/a,,Coordinates from label,,n/a,1040,,,,,,,,,9/4/24 12:55,SD161792,43,ddc67ff4-a30d-4504-85b7-88bf75beb399,https://cch2.org/portal/collections/individual/index.php?occid=469046
469055,SD,,,PreservedSpecimen,6D31E30D-4CF2-4A4C-87E0-D2EB86501788,SD00062752,SD165247,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Jolynn Robbins,,13,7/5/04,,2004,7,5,187,,7/5/04,,Disturbed soil.,,"Annual, 1 ft. tall, purple flowers, common.",,,,,,,,,,Riparian with willows.,FL,,0,,,,,,,,,,,United States,California,San Diego,,"Damon Lane County Park in south El Cajon. South on Jamacha, right on Fury. Then right on Wieghorst, left on Calle Albara.",,0,,32.754,-116.942,WGS84,,,,n/a,,Coordinates from label,,n/a,69,,,,,,,,,9/4/24 12:55,SD165247,43,fa4797d1-869d-4df4-a9ad-51ed7884f719,https://cch2.org/portal/collections/individual/index.php?occid=469055
469063,SD,,,PreservedSpecimen,F2C77504-150F-46AE-A0DE-A98345E40E6F,SD00062589,SD168392,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Jon P. Rebman,Parabotanists,11099,3/4/05,,2005,3,4,63,,3/4/05,,some reddish clay soils,,"Annual, flowers white; rare",,,,,,,,,,"Coastal Sage Scrub with Artemisia californica, Mimulus aurantiacus, Baccharis sarothroides, Malosma laurina, Marah macrocarpus, and Scrophularia californica",FL,,0,,,,,,,,,,,United States,California,San Diego,,"City of La Mesa, east of San Diego; northwest side of Lake Murray on City MSCP property",,0,,32.78722,-117.04972,WGS84,,,,n/a,,Coordinates from label,,n/a,220,,,,,,,,,9/4/24 12:55,SD168392,43,2412054d-780a-4ede-b028-e3211d33305c,https://cch2.org/portal/collections/individual/index.php?occid=469063
469065,SD,,,PreservedSpecimen,8A137EC9-2A88-42C6-8F1E-297A682E7A78,SD00062735,SD169325,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Nancy Nenow,Char Glacy,139,3/11/05,,2005,3,11,70,,3/11/05,,Rocky canyon bottom,,"Plant 30in. tall. Light purple and white flowers, seed pods along the stem and leaves near the bottom of stem.",,,,,,,,,,Chaparral with a variety of trees,FFL,,0,,,,,,,,,,,United States,California,San Diego,,"City of San Diego, Balboa Park, Florida Canyon. 1 mi SE of inters of Washington St and St Rt 163, on SW corner of the inters of Upas and Florida Streets, at bottom of the canyon.",,0,,32.7411,-117.1439,WGS84,,,,n/a,,Coordinates from label,,n/a,63,,,,,,,,,9/4/24 12:55,SD169325,43,041fa4b5-9807-4c87-a32d-4b86f4d7b6fe,https://cch2.org/portal/collections/individual/index.php?occid=469065
469066,SD,,,PreservedSpecimen,3E1AA5A8-A929-49E8-97FC-87C0373A2F38,SD00062647,SD171067,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Phillip Roullard,,72,6/10/05,,2005,6,10,161,,6/10/05,,river sediment,,"Plant is 4' high, lower leaves are parted iwth a large lobe at the end. Upper leaves are smaller. Bright yellow flowers on small stems at the end of branches.",,,,,,,,,,Salt marsh uplands,FL,,0,,,,,,,,,,,United States,California,San Diego,,"Tijuana Slough National Wildlife Refuge, Rivermouth trail. 0.6 mi SWS of trailhead at intersection of 5th St and Iris Ave, just W of SW section of Imperial Beach Naval Air Station.",,0,,32.5616,-117.1235,WGS84,,,,n/a,,Coordinates from label,,n/a,3,,,,,,,,,9/4/24 12:55,SD171067,43,a00a822a-1b77-4bce-afc5-55b34efc5dd5,https://cch2.org/portal/collections/individual/index.php?occid=469066
469067,SD,,,PreservedSpecimen,14ACFC3F-C43F-4BEF-95D5-5FED49F27097,SD00062648,SD171068,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Larry Hendrickson,L. Louise Jee,694,5/5/05,,2005,5,5,125,,5/5/05,,"In shade of burned oaks and pines (Cedar Fire, 2003). gravelly loam.",,Petals white with purple veins.,,,,,,,,,,"Pinus jefferyi, Quercus chrysolepis, Poa bulbosa, Chamomilla suaveolens, Bromus tectorum, Lactuca serriola, Hordeum murinum ssp. glaucum.",FL,,0,,,,,,,,,,,United States,California,San Diego,,"Los Caballos equestrian campground, Cuyamaca Rancho State Park. Approx. 0.8 air mile north of Stonewall Peak and 0.4 mile east of interesection of State Hwy 79 and paved access road to Stonewall Mine. Along loop road at metal horse corrals..",,0,,32.972,-116.5693,WGS84,,,,n/a,,Coordinates from label,,n/a,1449,,,,,,,,,9/4/24 12:55,SD171068,43,c61b54e4-ffb5-4c97-aa6c-a05be07e1bc2,https://cch2.org/portal/collections/individual/index.php?occid=469067
469069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469085,SD,,,PreservedSpecimen,83E8AC3B-0956-492D-B8E9-9832E88695C1,SD00062638,SD176313,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Rachel Wilson,Neil Wilson,8,4/10/05,,2005,4,10,100,,4/10/05,,Top Soil.,,Varigated violet and white flowers at top of stems that support lyrate shaped green leaves. 18in. high.,,,,,,,,,,Oak Woodland.,FL,,0,,,,,,,,,,,United States,California,San Diego,,"SW of Descanso, Double D Ranch, approx 1º mile W on Bell Bluff Truck Trail from Japatul Valley Rd, S of Hwy 8.",,0,,32.8081,-116.6589,WGS84,,,,n/a,,Coordinates from label,,n/a,912,,,,,,,,,9/4/24 12:55,SD176313,43,9af253c5-4749-4542-8136-8c9c97fc83a6,https://cch2.org/portal/collections/individual/index.php?occid=469085
469091,SD,,,PreservedSpecimen,ED1D484D-96DB-462E-9180-1BF489A11500,SD00062720,SD180964,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Mary Blanchette,Steve Holder,49,4/2/06,,2006,4,2,92,,4/2/06,,Clay,,"Large plant, 4-5' tall w/ 1/2in. diameter white & purple, four petaled flowers. Stiff hairs on leaves & lower stems.",,,,,,,,,,Coastal Sage Scrub,FL,,0,,,,,,,,,,,United States,California,San Diego,,"Spring Valley/La Presa; North Shore of Sweetwater Reservoir, directly north of Gum Tree Cove.",,0,,32.7031,-116.9936,WGS84,,,,n/a,,Coordinates from label,,n/a,92,,,,,,,,,9/4/24 12:55,SD180964,43,9ba3ca7c-ce77-4c85-8432-f09e20fa9ff2,https://cch2.org/portal/collections/individual/index.php?occid=469091
469095,SD,,,PreservedSpecimen,0CA472F0-5D96-4178-A447-CB12B3AA2913,SD00062585,SD183725,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,Jon P. Rebman,,,,,,Jeannie Gregory,Kim Duclo,1481,5/31/05,,2005,5,31,151,,5/31/05,,"Sandy concretions with cobbles, damp area",,Annual with lilac flowers; fruit; common,,,,,,,,,,"Riparian with Malosma laurina, Prunus ilicifolia, Salix spp., Salvia apiana, Mimulus sp., Cyperus sp.",FFL,,0,,,,,,,,,,,United States,California,San Diego,,"San Diego, Balboa Park Golf Club, N of Club House in ravine between 28th St and Pershing Drive",,0,,32.7271,-117.1372,WGS84,,,,n/a,,Coordinates from label,,n/a,49,,,,,,,,,9/4/24 12:55,SD183725,43,7c54731e-0cd4-4e16-b397-779871854026,https://cch2.org/portal/collections/individual/index.php?occid=469095
